Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
-0.35591,-0.94784,-0.47925,1.0026,3.1887,2.0695,1.2913,0.022441,0.69197,0.35603,0.0021562
0.48881,0.082677,-0.64822,0.12331,-1.4801,-1.357,0.3908,0.088487,0.40432,0.44189,0.0088122
2.2702,-1.4539,1.7497,3.6429,1.5776,0.52529,1.6933,0.02158,0.505,0.505,0.011
0.9401,-0.86117,2.2694,2.3177,-1.9117,-0.68935,0.78439,0.2352,0.23733,0.42531,0.012449
0.38981,-1.4799,-2.8573,3.5748,0.80887,2.3754,1.5313,0.022063,0.76454,0.76454,0.0062811
0.18594,-0.89405,-0.56509,1.3767,-0.29351,2.0643,0.67735,0.10644,0.16599,0.3885,0.017748
-2.9732,-0.18271,-0.80158,0.36262,3.549,2.7405,1.6201,0.070194,0.11599,0.47256,0.0083668
-2.3068,0.28144,-2.1808,0.54018,0.81746,-1.0936,0.35364,0.021204,0.067684,0.14968,0.0096727
-0.61204,1.0721,0.98184,0.10022,2.3634,2.9056,1.4833,0.016949,0.10043,0.37511,0.0095169
-0.74207,-1.1332,3.05,3.2812,1.6333,-0.39437,1.3013,0.16123,0.29909,0.9532,0.019926
-1.5541,-0.16778,2.2723,1.8153,2.3589,0.99669,1.2547,0.42888,0.19136,0.81864,0.016702
-1.7499,-0.098498,-0.40326,3.7179,1.4695,-0.15125,1.2876,0.053389,0.05576,0.18138,0.019938
-2.2307,-0.79882,1.6977,2.1671,-1.4013,3.7244,1.2847,0.15505,0.65,0.98887,0.0084218
0.20479,1.4776,-1.9303,0.97338,-1.9275,-1.0304,0.44667,0.23414,0.28061,0.28061,0.01508
0.91612,0.12332,-1.4356,1.6166,2.6845,-1.6865,1.1969,0.084284,0.46605,0.46605,0.010292
1.9004,-1.142,-1.3311,-1.2462,0.11873,3.6032,0.99211,0.13474,0.36047,0.36047,0.0083721
1.2593,1.5179,1.1889,-0.025178,1.4937,0.79537,0.29281,0.50464,0.17793,0.17793,0.016947
-2.1705,-0.86385,0.039083,3.7781,0.12797,0.88073,1.5374,0.00919,0.505,0.505,0.011
-1.7521,-0.34511,-2.3289,-1.7064,0.25499,-0.40992,0.48201,0.02,0.074551,0.080543,0.01597
1.8464,-1.3971,0.14217,-0.25501,0.30825,-0.2689,0.72163,0.22279,0.2539,0.8886,0.012658
1.1967,-0.2397,0.67055,1.1604,3.0711,1.6643,1.9305,0.055167,0.10273,0.3538,0.018314
1.4318,-0.36298,2.0113,1.9989,0.19452,2.2656,1.052,0.07419,0.012922,0.033042,0.019794
1.5905,0.019514,-2.9597,-1.4684,2.8678,1.3019,0.97028,0.01674,0.43101,0.39054,0.0044901
-2.6754,-0.42245,0.51271,2.726,-0.51154,-0.15864,1.3141,0.10318,0.42585,0.59212,0.016216
0.16548,-0.91687,-2.7668,0.76778,0.22154,3.4325,1.393,0.030908,0.24668,0.18089,0.0091546
-1.9233,-1.1044,-2.2172,1.5064,3.5128,1.468,1.4223,0.65217,0.22194,0.39072,0.0058534
1.4364,1.1233,-1.5943,2.3794,-0.1329,-0.769,0.48423,0.28842,0.505,0.505,0.011
1.3725,-0.75384,-2.2099,-0.77281,0.5593,2.9979,0.6301,0.071357,0.19906,0.19906,0.0054375
1.1395,1.1489,-2.3169,-0.54566,-0.17956,-0.44959,1.3953,0.023703,0.19655,0.34364,0.016012
2.8619,-0.16813,-0.79745,-0.51878,-0.41995,-1.9925,0.33599,0.51245,0.26754,0.60839,0.016411
-1.8476,0.69674,-1.9937,0.98957,0.053102,-1.5554,0.27769,0.021187,0.27387,0.33189,0.0029327
0.48602,0.13158,1.1177,-0.021797,2.6828,1.6539,0.93433,0.35396,0.014072,0.11989,0.019974
1.24,-0.29332,1.3298,0.079111,-0.3584,2.7944,1.2368,0.18003,0.082773,0.23274,0.018677
-2.9912,0.70952,3.0996,1.6985,0.77286,1.4943,0.89161,0.23884,0.22544,0.27921,0.012362
2.8515,-0.66563,2.8946,-0.83315,0.17768,-0.32565,0.34396,0.016593,0.34048,0.31346,0.0048887
-0.59213,1.2948,-2.7476,3.1205,2.035,-1.2529,1.1203,0.03006,0.37004,0.4682,0.0026821
2.0461,1.205,-0.67901,-0.71899,3.5982,0.17166,1.2053,0.12669,0.32362,0.37974,0.0087225
1.0229,1.1878,-1.854,3.0272,0.69604,-1.9523,0.89071,0.051801,0.31949,0.31949,0.014373
2.9197,1.4142,2.4406,1.2413,0.71413,0.37409,0.57093,0.039321,0.33253,0.33253,0.010461
-2.5104,-1.1962,2.1234,-0.68345,3.0994,-1.5478,0.9498,0.74457,0.21013,0.40385,0.0081107
1.055,0.1896,-0.2763,-1.0235,-0.93303,1.6987,0.46752,0.094579,0.34213,0.36416,0.013561
-1.7798,-0.099917,1.3705,-1.985,0.092316,2.9466,1.1651,0.11848,0.20703,0.33676,0.013549
0.13341,0.75125,-1.2982,-1.9596,0.5574,-1.8516,0.78582,0.13115,0.39937,0.39937,0.019965
-1.2404,0.64255,-0.48174,2.1702,-1.9173,2.704,1.2595,0.079685,0.29706,0.41054,0.009633
-1.2523,-0.85942,-2.3383,1.4443,-0.76173,-0.98433,0.44938,0.094674,0.22039,0.2557,0.0064673
2.8147,-1.1384,-0.88299,2.7849,0.11604,-1.5199,1.209,0.025019,0.14769,0.23905,0.011801
1.396,0.17935,-0.014216,3.161,-0.37134,0.10911,1.0529,0.23651,0.27046,0.42767,0.0051204
0.15572,-1.0101,-2.7643,3.717,0.96134,3.8771,1.959,0.12893,0.92852,0.43979,0.012186
2.9376,0.79873,1.8504,1.3209,-0.26,1.4345,0.5917,0.19505,0.2709,0.74959,0.007872
0.87337,-1.4878,2.0058,3.5878,2.2596,2.651,1.7984,0.017894,0.36021,0.40104,0.017704
2.0482,-1.2348,-1.0908,2.6153,0.010164,-1.1976,1.7675,0.013952,0.11529,0.18725,0.011475
-2.6043,1.0486,1.966,-1.9135,-0.29352,-1.81,0.4682,0.26052,0.093148,0.22627,0.019577
2.625,0.52839,2.4377,3.5875,0.69806,-1.7132,1.8136,0.26263,0.23201,0.42151,0.0098778
-3.1267,0.8131,2.0561,1.2141,-1.7558,-0.41261,0.36905,0.13075,0.071658,0.45389,0.012861
-0.44327,1.1905,1.6776,-1.1923,-0.092391,1.7796,0.74368,0.018686,0.040645,0.099976,0.017908
-2.1387,1.0121,-2.5312,0.11889,-0.48951,0.28861,0.26719,0.065689,0.30278,0.29886,0.009741
1.8291,-0.94614,-2.2822,3.956,0.22761,-0.2376,1.545,0.10943,0.18607,0.38936,0.012044
2.2268,0.86916,-0.83193,1.5163,3.1762,1.977,1.1857,0.15021,0.505,0.505,0.011
0.32873,1.3822,-1.9825,0.7945,3.5377,-1.9097,1.4587,0.012554,0.505,0.505,0.011
0.88768,-1.1856,1.9548,-0.60012,-1.5122,-1.3548,0.77968,0.020669,0.016907,0.10243,0.015581
1.7393,-1.0441,2.475,3.5767,2.5733,1.0838,1.5087,0.13623,0.21702,0.43345,0.013397
-1.8528,-1.2763,1.4543,2.5459,2.1191,-0.11356,0.90244,0.62332,0.505,0.505,0.011
1.6451,-0.73989,-0.0041639,1.6115,2.2197,1.0932,1.0105,0.018165,0.28966,0.72034,0.0070847
-1.1977,0.40424,-2.9018,1.6438,0.064784,2.8501,1.1092,0.047458,0.42388,0.42388,0.012475
1.569,-1.0459,2.4493,2.1317,2.5181,0.097841,1.025,0.01822,0.324,0.4595,0.014291
1.1081,0.94364,-0.80499,2.98,1.8748,-1.7879,1.6361,0.75733,0.078616,0.45637,0.011884
-2.0831,-0.55585,0.1995,-1.704,-1.8187,-0.58945,0.63074,0.12393,0.37567,0.5332,0.014643
3.0232,0.22878,-1.1092,0.86971,2.3333,0.30697,1.1832,0.1182,0.148,0.37615,0.0073754
1.3063,-0.5595,-2.537,3.3869,-1.8137,-1.9135,1.6405,0.013788,0.34106,0.47922,0.011469
0.96988,-0.41253,-3.1072,3.2649,-1.5184,3.4369,1.3902,0.10663,0.95921,0.59896,0.01776
-0.92383,-0.43538,-0.73881,0.83859,3.7934,1.8879,1.8936,0.10207,0.03673,0.16673,0.01715
-3.1137,1.4357,-2.9333,-0.86177,-1.4017,-0.15309,0.31084,0.12955,0.45517,0.45517,0.010094
-0.10792,0.62614,2.3337,2.4029,-1.1254,-0.83435,1.5129,0.0067903,0.1226,0.1226,0.0040473
-2.0886,0.3866,-0.040336,-0.93649,2.0827,-0.81302,1.3583,0.109,0.49305,0.99586,0.01185
1.7522,-1.3248,-2.759,0.89844,2.997,2.9738,1.8545,0.29284,0.99374,0.59416,0.012263
0.91465,-1.4695,-1.4255,0.26455,2.3639,3.8216,1.096,0.073468,0.84048,0.4889,0.0078999
-2.176,-1.0634,-0.48142,3.9472,0.080084,3.5138,1.6226,0.99528,0.94984,0.77006,0.007579
1.7875,-0.013207,-0.10397,3.4229,-0.0054684,-0.65911,1.4714,0.017637,0.022374,0.054333,0.018135
0.92678,0.42603,-0.0073536,-1.0347,-1.9797,3.7601,1.865,0.07209,0.40365,0.40365,0.012843
-3.0945,0.84221,-1.1458,3.0926,0.42324,-0.99222,0.99766,0.30959,0.20655,0.21436,0.0020839
-2.8564,-0.8886,0.74046,-0.56995,1.9041,1.3405,0.43704,0.29061,0.16933,0.49259,0.010971
1.5246,1.5334,-0.3875,1.0704,1.968,-1.5744,0.55588,0.078189,0.45908,0.38557,0.0043513
-0.31758,-0.34803,-1.9642,2.2288,1.337,3.5637,1.1755,0.028429,0.46591,0.46591,0.011711
0.1289,-0.57266,0.36185,0.36317,3.48,0.046717,1.1988,0.13003,0.45697,0.40447,0.011263
2.5714,-0.3885,-2.2648,-1.8072,3.5066,1.522,1.7613,0.054976,0.14678,0.14678,0.0044673
0.12868,1.2157,-0.23209,1.3957,-0.85461,-0.35128,0.24887,0.18507,0.27928,0.49072,0.015104
2.7562,1.4037,-2.1313,0.14778,2.0256,-1.2854,0.74902,0.042244,0.033585,0.032624,0.019435
-2.3892,-1.2978,-1.0382,3.2516,0.73864,-0.90922,1.2483,0.83869,0.505,0.505,0.011
-3.0262,-0.96165,0.47814,0.1573,1.8612,3.83,1.0569,0.11506,0.31776,0.31776,0.0075956
-0.59332,-1.0907,-1.5573,-1.3305,2.0757,-0.099604,0.6912,0.7889,0.22618,0.22618,0.0059306
-1.1398,-0.63853,2.2045,3.0593,-0.48912,1.1973,1.7209,0.099255,0.074925,0.074925,0.01882
-2.9476,-0.86743,-2.5845,1.9129,-1.7772,-1.8425,1.6136,0.0069893,0.058323,0.086061,0.019858
-0.82575,-0.45846,-1.3977,0.99608,2.0173,-1.1467,0.49128,0.037844,0.21906,0.49122,0.011101
-0.17149,0.53743,-3.023,0.68147,3.61,-0.34109,1.3971,0.013914,0.10891,0.49752,0.01091
2.4693,-0.80354,-1.3409,-0.64541,2.0494,-0.64375,0.44771,0.092552,0.11146,0.13151,0.0035168
-1.623,1.569,1.9448,-0.48885,2.9995,-0.024049,0.95388,0.017565,0.30117,0.36628,0.0072588
-0.74799,-0.1687,1.6837,-1.0237,0.69897,-1.7828,1.6916,0.071234,0.085726,0.18023,0.0051659
-0.0091893,1.1938,-0.55441,1.8124,1.8055,-0.12239,0.9078,0.052437,0.073671,0.46573,0.013339
-3.0951,-0.41092,0.33774,-1.5246,2.4785,3.0667,1.1619,0.29034,0.030789,0.29263,0.014704
-0.145,-1.1436,-0.21776,2.1519,3.0036,-0.31103,1.3934,0.08745,0.21839,0.3056,0.0041021
1.6641,0.14337,2.8452,0.56555,-1.1592,0.43019,1.008,0.10087,0.21621,0.51778,0.011232
1.3411,0.52227,0.29931,0.11632,3.233,-0.27521,1.1265,0.056647,0.44935,0.46654,0.0099882
2.009,-0.39383,1.836,0.61834,0.31887,-1.7647,1.4997,0.10658,0.2142,0.11409,0.0057127
-0.6201,0.55138,-1.8892,-1.5785,-1.721,1.2682,0.83694,0.11016,0.27271,0.28319,0.010652
-1.7002,0.66705,0.94369,0.83233,3.8373,-1.2835,1.8618,0.22488,0.36481,0.40068,0.013549
0.92598,-1.4577,0.22347,-1.3135,2.1332,3.6416,1.2775,0.21517,0.010063,0.065453,0.018973
-0.9942,-0.10473,2.5439,3.9333,0.98678,1.4854,1.856,0.10818,0.32097,0.68903,0.014346
1.9434,0.67672,-0.90185,3.1924,-1.1397,-0.11386,1.0614,0.15519,0.50266,0.66093,0.015545
-2.9041,1.1772,-2.3065,-1.9932,-0.71477,-0.071039,0.79921,0.048128,0.15098,0.23508,0.017414
3.0747,1.1274,-1.7263,0.0071679,1.5763,-1.3942,0.32581,0.082624,0.025175,0.14797,0.018373
-0.3509,0.94045,-1.7368,1.5604,0.68939,-0.17629,0.28744,0.084787,0.9088,0.35835,0.002124
-3.0355,0.59709,-1.7766,0.46276,-1.6793,1.5489,0.91087,0.11501,0.28681,0.281,0.01296
0.66903,-0.99233,2.6599,2.6474,0.9799,3.1328,1.1008,0.016512,0.68759,0.98025,0.018016
2.0017,-1.0423,0.21059,0.13172,-1.2593,-1.883,1.0127,0.15779,0.048423,0.13646,0.019692
-0.83202,0.52757,-1.8762,1.1431,0.092757,-1.6969,0.547,0.26965,0.97368,0.49952,0.010622
2.6013,0.5861,2.0216,-1.2961,1.3031,1.6649,1.1902,0.10304,0.18662,0.16517,0.0048214
-2.2379,0.50891,-2.187,0.6161,-1.2519,0.59808,0.39649,0.11186,0.16302,0.33612,0.005208
-0.37247,-0.06424,-3.0139,2.9267,0.24154,1.2909,0.68443,0.2761,0.3157,0.3157,0.0075582
-1.27,0.94897,-0.46802,1.6707,2.2731,2.3636,1.1914,0.022808,0.067367,0.14922,0.016613
0.21335,1.4134,2.4476,0.90162,0.10228,-1.8788,1.2625,0.11383,0.16977,0.17869,0.0094741
2.5488,-0.55157,-1.6993,2.3082,2.0303,2.2002,1.3404,0.13195,0.4005,0.44602,0.012841
-1.2167,-0.78624,-3.008,-0.53738,-0.88355,2.7568,0.99697,0.63293,0.28597,0.32579,0.0052612
-1.2975,0.11298,1.7573,3.6832,0.36154,-1.1761,1.5386,0.12043,0.091238,0.32523,0.0074091
2.4923,-0.7599,-1.2188,-1.3462,-1.6931,0.43361,1.4167,0.056011,0.505,0.505,0.011
2.6286,-0.96153,0.59448,3.8021,2.2255,-0.068779,1.9636,0.058895,0.065085,0.24356,0.018455
3.0642,0.68776,-2.8686,1.46,2.9322,2.7919,1.6345,0.21928,0.17212,0.31559,0.016785
-1.5185,-1.0711,-2.3352,0.46576,2.0722,-1.2147,0.66868,0.80948,0.22723,0.30208,0.0073659
-2.6286,0.083488,-1.0121,0.16463,2.6814,-1.5699,0.87552,0.040161,0.17643,0.43249,0.019995
-2.798,0.093546,1.6693,1.7496,0.61426,3.5274,1.3832,0.015448,0.042743,0.18772,0.019843
-2.9439,-0.3301,-0.61395,2.4355,2.3331,0.41803,1.2232,0.025558,0.15971,0.36407,0.017278
1.3036,0.13079,0.59366,3.6978,-1.2829,-1.9735,1.6876,0.33769,0.28315,0.25426,0.015034
-2.5092,-1.0571,0.060588,0.036305,-0.62191,0.96278,0.52948,0.04113,0.30584,0.30616,0.0074539
1.3584,1.1808,-1.1724,2.721,-1.8775,-0.14972,1.0201,0.080643,0.505,0.505,0.011
-1.3599,-1.2588,-2.094,-0.53331,2.5214,3.7093,1.7805,0.015462,0.024738,0.35264,0.018826
-2.2005,0.19454,2.9656,1.5793,0.55665,3.2361,1.9266,0.13744,0.02811,0.15828,0.014447
2.5281,0.93201,2.9938,2.663,-0.28731,-0.96609,1.6802,0.11252,0.2495,0.76109,0.018343
1.472,-1.2133,-1.4528,-0.59955,-0.32819,0.54167,0.082917,0.027685,0.25489,0.40779,0.012262
-0.69149,-0.72927,-0.10965,-0.7567,-1.6209,3.4152,0.91005,0.050427,0.29632,0.44333,0.014361
-2.3634,0.16568,-0.53057,0.53234,1.8844,2.7401,0.87832,0.62004,0.16994,0.16994,0.017092
-0.19844,-0.13534,-2.9,-0.30752,-0.66521,-1.783,0.33868,0.26066,0.25456,0.38405,0.010834
-0.88143,0.85001,-2.9927,-0.28105,2.2575,2.7671,1.2753,0.1876,0.1641,0.28521,0.016305
2.7496,0.6013,0.58017,-1.1442,1.8111,-0.34297,0.44331,0.30756,0.32478,0.29705,0.0027148
1.0278,-0.0050179,-0.91083,-1.7399,3.0424,0.0015985,0.98251,0.1034,0.91081,0.43584,0.013746
1.832,0.78025,0.092249,0.77163,-1.56,2.622,1.1635,0.11873,0.19829,0.29899,0.016159
0.56399,-0.46123,-2.7124,3.4129,2.5254,0.3639,1.8757,0.040656,0.36497,0.47192,0.014048
2.7929,0.89592,1.2068,1.2943,-1.9828,2.3339,0.97582,0.030725,0.16109,0.26898,0.016987
2.0784,0.2463,-2.7154,3.8933,0.030068,2.1737,1.5148,0.10831,0.505,0.505,0.011
1.0975,1.1373,-1.3099,3.2214,-0.59815,0.41749,0.99326,0.094606,0.28429,0.28429,0.015013
2.5441,-0.87003,1.0847,0.12575,-0.90102,0.61693,0.12455,0.64904,0.17792,0.17792,0.0050531
0.21686,-1.402,-2.6499,-0.26125,2.2871,-0.99084,0.73861,0.018065,0.35456,0.38338,0.011034
0.69072,-1.3541,1.9365,0.63192,0.75267,3.9494,1.2692,0.010162,0.36725,0.30648,0.01469
0.52672,-1.3006,-0.14276,-0.74023,2.4546,0.67762,0.57249,0.016243,0.35891,0.35291,0.014258
0.31738,0.30938,2.5479,-1.4032,1.6746,3.2465,1.0604,0.58121,0.47418,0.47418,0.01044
-1.1939,-1.3247,1.4118,0.66162,1.675,0.66892,0.48094,0.475,0.2626,0.40801,0.017115
-2.9386,1.1911,-1.4383,0.61161,1.6736,3.6475,1.0015,0.15148,0.082603,0.22299,0.019996
1.2378,0.70638,1.349,-0.83021,3.935,-0.57978,1.9327,0.13459,0.61364,0.97874,0.0087528
0.18242,1.0091,-1.5342,2.8381,1.9171,1.3991,1.6641,0.0047339,0.42609,0.42609,0.0095652
-2.9852,-1.1289,-2.8772,-1.0772,-1.3576,2.8366,0.80568,0.021872,0.20816,0.25342,0.0049234
0.7007,1.1324,3.1033,2.9246,2.7583,2.5961,1.7288,0.016849,0.33159,0.32793,0.0077241
-0.47279,-0.76142,-0.80823,2.2243,0.18897,1.7476,0.91391,0.14393,0.80873,0.28694,0.012252
-2.7167,0.41379,0.60313,1.9041,-0.70782,0.20425,1.0127,0.015422,0.020716,0.043518,0.018543
2.2806,-1.1018,-0.42127,-1.4785,0.9113,0.32748,0.44845,0.2267,0.093402,0.13562,0.019165
1.2365,-0.46127,-0.034631,0.0028059,3.2684,-1.1707,0.94872,0.01778,0.44772,0.46437,0.0097233
-0.13364,1.4253,1.4659,1.9124,1.302,1.244,0.4786,0.83272,0.041921,0.054867,0.019651
-3.0227,-1.1211,1.265,-1.7716,0.68094,3.5715,0.94163,0.02138,0.85368,0.85374,0.0054972
2.8053,0.29131,1.8123,1.1543,-1.722,-1.2562,0.89629,0.1067,0.36819,0.72116,0.0084703
-0.19942,-1.4606,-1.9513,2.5554,-0.32061,-0.85596,1.375,0.071655,0.49016,0.48393,0.01968
1.1872,1.1238,1.6339,1.5308,-0.28871,0.94218,0.64494,0.11873,0.043857,0.070891,0.01923
2.9544,0.32581,-1.6466,1.7788,-0.75935,-0.72851,0.94154,0.013978,0.019648,0.025551,0.019717
-2.2225,0.55226,0.98907,1.816,1.2712,-0.047506,0.47529,0.037769,0.078148,0.17754,0.017332
0.46978,0.47495,-1.4132,-0.35076,1.2625,-0.019757,0.1682,0.38584,0.18729,0.33349,0.019426
-2.2771,0.42775,3.1413,-1.4617,-1.4942,-0.022875,0.38042,0.25689,0.22395,0.35112,0.0072087
1.4976,-0.41771,0.37878,1.5557,-1.7836,-1.807,1.2128,0.097107,0.024758,0.22529,0.016261
-1.8643,0.011479,-0.86387,2.3726,0.79257,3.824,1.4769,0.022015,0.55871,0.57047,0.012195
1.1807,0.54385,-0.18659,1.7018,0.457,-0.45612,0.33087,0.57557,0.50814,0.50814,0.011057
0.96673,1.5571,0.061435,3.5465,1.2688,1.1068,1.8579,0.10919,0.047534,0.10632,0.01972
-0.59805,0.76908,1.9044,0.62819,1.8508,3.8631,1.3389,0.03754,0.073567,0.17104,0.0076791
-2.5285,1.0422,0.99482,-0.45036,-1.6508,2.4143,1.5324,0.33074,0.022951,0.050685,0.019765
-0.47188,0.16814,-2.1378,0.80164,-1.7326,3.6614,1.4585,0.026626,0.75024,0.36741,0.011321
-0.61585,-0.74037,1.6636,1.4628,0.79974,2.4211,1.4973,0.14584,0.60901,0.92678,0.019991
-2.3755,-0.46472,-1.589,3.405,1.2558,1.9435,1.598,0.43981,0.37596,0.44953,0.012715
-2.8947,-1.4708,-2.299,-1.4122,-0.55646,0.38775,0.74871,0.1158,0.30803,0.35195,0.01525
-1.6311,0.17693,-2.4784,1.6537,1.5656,3.6645,1.9435,0.10575,0.0465,0.19584,0.016746
0.88035,1.0043,1.8419,2.7548,1.1319,-0.2192,1.4535,0.11159,0.069278,0.16611,0.0052469
-1.4331,-0.58529,-2.3428,3.6963,1.1787,2.0034,1.3036,0.55241,0.4442,0.44261,0.010505
-2.4942,-0.48367,-3.0917,2.1533,0.09299,-0.20709,0.77964,0.023766,0.23612,0.40818,0.0036458
1.2571,1.1155,0.83694,-0.94713,1.1825,-1.3482,0.61508,0.033445,0.45319,0.45319,0.011942
-2.6691,0.75375,-0.69352,-1.3125,-0.049736,2.2235,0.92278,0.14847,0.12386,0.16031,0.0040702
-0.5469,1.3119,-1.9869,-0.42955,-1.5372,1.1481,1.5523,0.03321,0.1417,0.2621,0.0081387
-0.51615,-1.4894,-2.5439,0.58913,-0.99558,3.8609,0.80247,0.20378,0.75007,0.71333,0.013584
2.23,1.1048,-1.318,1.0049,1.1176,0.85239,0.29651,0.21412,0.27735,0.50853,0.0062489
2.7474,0.75603,-1.268,-1.4349,-1.9516,3.5596,1.2788,0.082968,0.083864,0.15295,0.0041612
1.9663,1.3744,2.8421,-1.0164,-0.14425,1.3418,0.19903,0.076564,0.11392,0.28334,0.018066
0.31639,1.5214,-1.375,-0.9712,0.26416,1.7718,0.87932,0.025886,0.24637,0.44694,0.0062977
1.6012,0.42504,3.0934,0.077972,2.7777,-1.5534,0.75858,0.16898,0.090268,0.34698,0.0081001
2.9173,-0.81916,2.6046,-0.51712,2.5658,1.6729,0.68325,0.18894,0.32686,0.32244,0.0023997
2.8712,0.13545,2.6023,-0.53653,-0.35799,-0.73629,0.12108,0.23439,0.13262,0.36735,0.010259
-1.1111,0.85828,-1.7736,3.698,-0.042526,-0.67672,1.4197,0.10868,0.43992,0.44141,0.0063722
-2.0472,1.4893,2.1863,2.1397,0.35774,-1.0555,0.46264,0.10467,0.505,0.505,0.011
0.43068,-0.81522,-2.3027,0.59534,2.565,3.7655,1.6334,0.078099,0.25195,0.25195,0.015601
-2.4291,-0.096669,0.93385,-0.84358,0.75372,1.8401,0.31213,0.53636,0.24364,0.24364,0.015752
-1.1527,-0.13226,-2.7109,-0.14216,0.60301,2.1598,0.63789,0.087492,0.06051,0.082327,0.019548
0.82482,-1.3895,0.60264,1.1072,0.13801,-1.4685,0.47481,0.016421,0.17155,0.18899,0.019037
2.0267,0.70736,-0.01699,1.9631,0.47309,1.2246,0.81565,0.099878,0.066511,0.30332,0.018886
1.7887,0.19203,1.9263,1.1743,1.7678,2.1204,1.6256,0.095393,0.060145,0.45128,0.016659
-2.4981,-1.2026,-0.9671,-1.2097,3.1245,-1.8217,1.6348,0.013349,0.31617,0.31617,0.0075666
1.492,-0.16109,-2.8607,1.2851,3.1211,-0.66696,0.94049,0.10757,0.36274,0.44542,0.012542
-2.8521,0.99172,0.81671,3.2191,3.4923,-0.68243,1.6486,0.97534,0.53439,0.85521,0.009572
2.0438,0.68031,1.1733,-1.9201,1.1705,-0.15846,0.56466,0.014249,0.32592,0.30407,0.0072407
0.92681,-0.72877,2.0737,3.861,-1.0638,0.90261,1.1095,0.92485,0.24999,0.46072,0.019375
0.8971,0.71846,-0.31198,0.52057,-1.8916,1.4825,0.44742,0.055793,0.15118,0.47646,0.012189
-1.2331,0.75512,-2.268,1.5652,0.5574,-0.55241,0.31061,0.068689,0.082937,0.32059,0.0093454
0.35687,0.9725,-1.3311,-1.9704,-0.49471,0.20205,0.5128,0.34968,0.23612,0.23612,0.0056349
0.10908,-0.67659,-2.5565,1.6455,3.6221,3.1317,1.9869,0.10042,0.48996,0.32084,0.0079195
0.98345,-0.75896,2.1413,1.0461,-0.92317,1.4445,0.58387,0.15689,0.29714,0.41499,0.010965
0.059977,-0.4556,-1.401,0.38518,-1.7765,3.298,1.0612,0.021064,0.27488,0.42982,0.0068161
-2.4124,-1.2495,-2.0018,0.13483,0.11871,-1.3148,1.4004,0.081025,0.21253,0.21253,0.0064788
2.9871,-0.33349,-1.9552,0.69125,0.91249,0.72508,0.81338,0.1067,0.083798,0.36111,0.019908
1.376,-0.7831,-0.42674,1.5927,3.5982,-0.69969,1.2921,0.72913,0.46651,0.36424,0.014866
0.64857,1.5016,1.0089,0.74487,0.39537,-0.35055,0.27371,0.016122,0.18573,0.49315,0.019383
-0.5309,1.283,0.087889,3.458,1.7489,1.5638,1.5346,0.53864,0.22073,0.22073,0.016168
-0.90631,-0.95314,1.8706,0.027321,-0.18611,-0.31165,0.16651,0.035322,0.17363,0.3868,0.015018
2.6717,-1.4162,-2.2852,1.7434,-1.2999,0.37439,1.3373,0.047884,0.43884,0.49252,0.010712
-0.11591,-1.0306,2.5431,2.1802,1.1269,2.4893,1.2993,0.058138,0.13485,0.41642,0.0093895
-0.29401,0.56951,1.4284,1.4491,-0.12718,-0.68619,0.33312,0.70062,0.016329,0.20873,0.019885
2.2583,1.4023,0.93842,0.43301,2.0599,3.2295,1.5389,0.11296,0.47791,0.58511,0.0086494
-1.2659,-1.449,-3.0432,-0.1121,1.5106,1.7673,0.6481,0.035284,0.0697,0.15993,0.017069
2.7644,-0.69085,-2.7875,-1.9692,0.25563,0.16738,0.47444,0.15559,0.38652,0.46416,0.01108
1.9676,-0.91881,1.6141,0.22523,-1.1737,0.39967,0.7077,0.1134,0.15141,0.39848,0.01169
-3.0296,-1.4702,-1.049,0.69902,-1.1459,-0.27188,0.67037,0.17134,0.22013,0.74309,0.018116
2.5304,1.4634,0.085406,-0.54687,-1.9571,-1.1852,1.3198,0.030809,0.44927,0.44927,0.015456
2.4638,-0.28933,2.5514,-0.9657,-0.27023,-1.6165,0.71945,0.017221,0.10659,0.17409,0.015615
1.6794,1.1039,-0.85041,-1.3885,-0.68852,2.6427,1.1259,0.38206,0.064645,0.098257,0.0086713
-2.2291,0.9192,-1.5518,0.24091,0.28338,0.58286,0.52125,0.066459,0.084242,0.31064,0.016527
1.0162,1.3119,-2.1955,2.4669,2.2744,3.7188,1.6359,0.20624,0.505,0.505,0.011
1.9631,0.40279,-2.4849,1.3687,1.8972,3.3577,1.285,0.10402,0.28266,0.46481,0.011731
-0.26793,1.5006,1.0585,0.3282,-1.3031,2.8624,0.81612,0.17966,0.33966,0.73215,0.014316
-0.8541,-1.208,-3.0915,0.147,2.0116,-1.4342,1.2563,0.20724,0.095841,0.37541,0.018439
-0.66657,-0.49762,-0.17674,-0.21463,3.7071,3.6076,1.9715,0.018071,0.074827,0.36928,0.014234
2.2728,0.876,-0.04037,0.41083,1.9007,1.2539,0.54454,0.14933,0.14293,0.43353,0.012251
2.3359,0.74241,-1.8035,2.587,1.5049,1.2309,1.444,0.0063721,0.060289,0.13078,0.0078173
-1.8304,0.39049,1.8381,-0.60327,0.35026,-0.36032,0.17416,0.18431,0.078748,0.23757,0.005355
2.3564,-0.60323,1.7686,-1.9964,1.7566,-0.065479,1.5177,0.10099,0.36602,0.39906,0.0074647
