Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
0,-0.23424,0,2,2,2,1.4724,0.09976,0.505,0.505,0.011
0.46332,-1.166,1.3951,-2,0,2,1.5924,0.096195,0.505,0.505,0.011
1.5122,1.2832,1.5122,0,0,2,0.53763,0.12046,0.505,0.505,0.011
2.0927,0.46332,-0.23424,-2,2,0,0.68677,0.11215,0.505,0.505,0.011
1.5122,0.11712,-0.11712,0,2,2,0.68693,0.20349,0.505,0.505,0.011
-0.81468,0.11712,-1.9807,2,0,-2,0.89642,0.1103,0.51431,0.49569,0.011169
-1.6294,-0.9318,-1.166,-2,-2,0,0.76187,0.77149,0.505,0.505,0.011
-2.444,1.2832,-2.6783,-2,-2,-2,0.94523,0.022981,0.505,0.505,0.011
-1.6294,-0.23424,0.46332,-2,-2,0,0.67613,0.12089,0.505,0.505,0.011
-1.9807,0.11712,2.9074,0,-2,0,0.74398,0.10678,0.505,0.505,0.011
-0.9318,0.46332,3.0245,0,0,2,0.58695,0.10251,0.505,0.505,0.011
-0.9318,-0.46848,1.1609,-2,-2,0,0.90704,0.11003,0.505,0.505,0.011
-1.166,5.55E-17,2.3269,2,2,0,1.4373,0.011042,0.505,0.505,0.011
2.7902,-0.46848,0.69756,2,-2,2,1.7649,0.14584,0.505,0.505,0.011
-1.2832,1.2832,-2.6783,2,2,2,1.3328,0.084741,0.505,0.505,0.011
2.6731,1.2832,1.5122,-2,-2,0,0.82247,0.059677,0.505,0.505,0.011
-1.8636,1.1609,-1.6294,-2,-2,2,0.84875,0.13388,0.505,0.505,0.011
2.9074,-1.5122,-2.444,-2,0,0,0.48314,0.10154,0.505,0.505,0.011
3.0245,-0.23424,-1.6294,0,2,0,1.0594,0.13589,0.505,0.505,0.011
0.46332,-0.23424,-1.8636,0,0,-2,0.52779,0.097701,0.505,0.505,0.011
-0.9318,0.69756,0,2,-2,-2,1.1448,0.10294,0.505,0.505,0.011
-0.35136,1.2832,3.1416,-2,0,2,1.3832,0.069716,0.505,0.505,0.011
-1.0489,0.81468,-0.11712,-2,2,2,0.98731,0.13315,0.505,0.505,0.011
1.1609,-0.9318,3.0245,-2,0,-2,1.1939,0.08005,0.505,0.505,0.011
-2.6783,0.81468,-1.7465,-2,-2,0,1.5057,0.045245,0.505,0.505,0.011
1.5122,1.0489,-1.2832,-2,0,-2,0.58759,0.92838,0.505,0.505,0.011
-1.0489,-1.5122,1.278,-2,0,-2,0.8089,0.057289,0.505,0.505,0.011
3.0245,-0.9318,2.0927,2,0,2,0.69391,0.1029,0.505,0.505,0.011
0.69756,0.69756,0.69756,0,-2,2,1.3456,0.034002,0.505,0.505,0.011
0,1.1609,0.46332,-2,2,-2,1.3075,0.044871,0.505,0.505,0.011
-0.81468,0.11712,1.9756,2,-2,-2,1.7405,0.10713,0.505,0.505,0.011
-1.166,-1.166,-1.41E-16,0,0,2,0.21201,0.094818,0.49568,0.49568,0.011169
-1.9807,0.35136,-1.0489,2,0,-2,0.88578,0.13765,0.505,0.505,0.011
-0.23424,-0.46848,-0.9318,2,-2,-2,1.8364,0.1897,0.505,0.505,0.011
-1.166,-0.23424,-0.9318,-2,2,2,1.0883,0.15973,0.505,0.505,0.011
-0.81468,1.2832,-0.81468,0,0,0,0.10112,0.10048,0.505,0.505,0.011
-1.6294,-0.9318,1.1609,2,-2,0,1.6174,0.047123,0.505,0.505,0.011
1.278,1.0489,2.6731,0,0,0,1.119,0.095911,0.505,0.505,0.011
2.3269,-0.46848,2.7902,0,-2,0,1.2744,0.069387,0.505,0.505,0.011
-1.2832,-0.3462,-0.35136,-2,2,0,0.91436,0.10744,0.505,0.505,0.011
0.3462,-1.5122,-0.11712,2,2,2,0.96996,0.067914,0.505,0.505,0.011
1.9756,-1.5122,1.9756,0,2,2,0.5585,0.098594,0.505,0.505,0.011
3.0245,-1.53E-16,-1.6294,-2,0,2,1.7639,0.065741,0.505,0.505,0.011
-0.23424,0.69756,3.0245,2,0,2,1.2375,0.040111,0.505,0.505,0.011
3.1416,-1.278,3.1416,0,2,0,0.45503,0.099155,0.505,0.505,0.011
2.0927,1.3951,-1.166,0,2,-2,0.72764,0.090585,0.505,0.505,0.011
0.58044,1.2832,-2.6783,0,2,2,0.83596,0.1055,0.505,0.505,0.011
2.0927,-0.23424,-1.43E-17,-2,2,0,0.99428,0.0077722,0.505,0.505,0.011
1.1609,0.69756,7.24E-17,-2,0,2,0.85872,0.092782,0.505,0.505,0.011
0.69756,-0.23424,-0.23424,2,-2,2,1.3871,0.0974,0.505,0.505,0.011
2.7902,-1.166,-1.166,-2,2,-2,1.4055,0.10879,0.505,0.505,0.011
-2.444,1.0489,2.6731,-2,-2,2,1.3643,0.01143,0.505,0.505,0.011
0.69756,-1.166,2.7902,-2,-2,2,1.0964,0.10037,0.505,0.505,0.011
-1.0489,-0.3462,-1.9807,-2,2,2,1.3452,0.11932,0.505,0.505,0.011
-2.7954,1.3951,2.7902,-2,-2,0,1.5224,0.00090857,0.505,0.505,0.011
2.0927,-0.9318,0.46332,-2,2,-2,1.4511,0.14542,0.505,0.505,0.011
3.0245,1.3951,0.69756,2,-2,2,1.2476,0.10985,0.49435,0.49435,0.011194
0.58044,0.11712,-0.35136,-2,-2,0,0.73234,0.11707,0.505,0.505,0.011
3.0245,-0.9318,2.7902,-2,0,0,1.0617,0.06383,0.505,0.505,0.011
1.278,1.0489,1.278,2,-2,0,1.029,0.0087814,0.505,0.505,0.011
0.58044,0.35136,-0.11712,-2,0,2,0.86139,0.14882,0.505,0.505,0.011
-0.46848,1.3951,-1.8636,2,2,2,1.5477,0.02502,0.505,0.505,0.011
3.0245,1.1609,2.0927,0,0,2,0.33357,0.43287,0.505,0.505,0.011
-1.166,0.69756,0.46332,0,-2,0,0.59316,0.10559,0.505,0.505,0.011
1.1609,-0.23424,-1.8636,0,2,0,0.32134,0.22817,0.505,0.505,0.011
1.8584,0.69756,0.69756,0,2,0,0.53744,0.093328,0.505,0.505,0.011
-1.6294,0.46332,-6.21E-17,0,0,0,0.21777,0.13424,0.505,0.505,0.011
-0.81468,1.0489,-0.81468,2,0,0,1.4607,0.14102,0.505,0.505,0.011
-0.35136,0.35136,2.2098,0,-2,2,1.0015,0.58092,0.505,0.505,0.011
3.0245,-1.166,2.0927,-2,0,0,0.4609,0.1365,0.505,0.505,0.011
3.0245,-0.23424,-0.9318,-2,0,0,1.4607,0.12246,0.505,0.505,0.011
-1.39E-16,1.1609,2.3269,0,2,-2,1.6148,0.073676,0.505,0.505,0.011
-1.166,-1.166,2.3269,2,2,0,1.6867,0.087026,0.505,0.505,0.011
-1.0489,1.2832,-1.9807,-2,0,2,0.95056,0.10183,0.505,0.505,0.011
2.9074,1.0489,1.5122,2,-2,2,1.4229,0.052796,0.49648,0.49648,0.010845
1.1609,0.69756,-1.6294,-2,-2,0,1.3809,0.050576,0.505,0.505,0.011
2.9074,-1.278,2.2098,0,0,0,0.015937,0.47143,0.505,0.505,0.011
-0.9318,-0.23424,-2.5612,2,-2,0,0.56804,0.12555,0.505,0.505,0.011
1.278,0.81468,-0.81468,0,0,-2,0.23401,0.11501,0.505,0.505,0.011
-0.9318,-0.9318,-0.23424,2,2,2,1.01,0.19526,0.505,0.505,0.011
2.7902,1.3951,1.3951,-2,0,0,0.50772,0.10203,0.505,0.505,0.011
-0.23424,1.3951,-1.6294,-2,-2,0,0.77449,0.37849,0.505,0.505,0.011
-1.2832,0.81468,0.3462,0,0,0,1.6814,0.026173,0.505,0.505,0.011
0.69756,-0.46848,-1.6294,-2,0,2,1.1218,0.029871,0.505,0.505,0.011
1.278,0.11712,-1.0489,0,-2,2,1.0697,0.043839,0.505,0.505,0.011
-0.35136,-0.3462,0.58044,0,2,2,0.80367,0.0069143,0.505,0.505,0.011
-1.0489,-1.5122,1.5122,-2,0,0,0.47375,0.10464,0.505,0.505,0.011
-1.166,-0.9318,-2.5612,2,0,2,0.68265,0.11494,0.505,0.505,0.011
0.58044,-1.5122,3.1416,2,0,-2,0.74663,0.10735,0.51375,0.49625,0.010841
1.8584,-1.39E-17,-0.23424,2,2,-2,0.80672,0.19402,0.505,0.505,0.011
2.3269,0.69756,-1.166,0,-2,-2,1.1857,0.0776,0.505,0.505,0.011
0.69756,-0.46848,-2.5612,-2,-2,-2,1.6302,0.25272,0.505,0.505,0.011
1.5122,-1.5122,2.6731,0,-2,2,0.63842,0.019774,0.505,0.505,0.011
2.7902,5.55E-17,1.1609,-2,0,0,1.9395,0.039386,0.505,0.505,0.011
-0.46848,-0.46848,-1.6294,2,2,0,0.80736,0.09978,0.505,0.505,0.011
-0.9318,-0.46848,2.0927,-2,2,0,1.3869,0.10912,0.49332,0.49332,0.010788
-0.11712,-0.3462,-3.1416,0,2,-2,0.69822,0.49233,0.505,0.505,0.011
1.8584,1.3951,-2.5612,0,0,0,0.90556,0.0083202,0.505,0.505,0.011
-2.444,-1.278,1.5122,2,2,-2,1.248,0.10391,0.505,0.505,0.011
-0.46848,1.1609,-0.46848,-2,-2,-2,0.88102,0.11235,0.505,0.505,0.011
-0.46848,-0.23424,-2.7954,2,2,-2,0.99419,0.15418,0.505,0.505,0.011
-3.1416,0.81468,0.3462,0,-2,-2,1.2309,0.07589,0.50395,0.50395,0.011019
1.9756,0.81468,-1.9807,2,2,-2,1.2823,0.08756,0.505,0.505,0.011
-0.81468,0.81468,-2.444,2,0,2,0.82893,0.1029,0.505,0.505,0.011
-0.81468,0.11712,3.1416,0,-2,0,0.50488,0.11037,0.505,0.505,0.011
0.3462,0.81468,2.9074,0,-2,-2,1.0564,0.18748,0.505,0.505,0.011
7.13E-18,-0.23424,-0.46848,2,2,-2,1.8782,0.040059,0.505,0.505,0.011
0.46332,-0.23424,-1.6294,0,0,2,0.44492,0.10565,0.505,0.505,0.011
-1.7465,-1.5122,2.6731,-2,0,-2,0.88572,0.06831,0.505,0.505,0.011
2.7902,0.46332,2.3269,2,0,0,1.2811,0.10545,0.505,0.505,0.011
-0.11712,0.81468,-1.9807,0,0,-2,0.41421,0.10296,0.505,0.505,0.011
1.278,1.0489,-1.0489,0,2,0,0.36469,0.2096,0.505,0.505,0.011
1.278,1.0489,-2.444,2,0,0,1.226,0.029313,0.505,0.505,0.011
-1.2832,1.2832,-1.2832,-2,2,-2,1.1179,0.032307,0.505,0.505,0.011
-1.0489,-1.5122,-1.0489,-2,0,0,0.56404,0.093668,0.505,0.505,0.011
1.8584,5.55E-17,0.69756,-2,0,2,1.3666,0.059248,0.505,0.505,0.011
-3.1416,1.2832,2.2098,-2,-2,-2,1.849,0.31637,0.505,0.505,0.011
-1.7465,-1.5122,-0.11712,-2,-2,0,0.81892,0.15014,0.505,0.505,0.011
-2.5612,0.46332,3.0245,0,0,2,0.45351,0.63723,0.505,0.505,0.011
-1.0489,0.11712,0.3462,-2,-2,2,0.81356,0.029056,0.505,0.505,0.011
-0.81468,0.11712,-0.81468,0,0,2,0.3495,0.075453,0.505,0.505,0.011
2.6731,-1.5122,-2.444,0,2,0,0.41465,0.10686,0.505,0.505,0.011
-0.23424,1.1609,2.3269,2,0,-2,1.7579,0.030672,0.505,0.505,0.011
-1.0489,0.81468,-1.7465,-2,2,0,1.0638,0.025301,0.505,0.505,0.011
2.3269,-1.166,-1.166,0,2,0,0.71509,0.10096,0.50171,0.50829,0.01106
2.7902,0.69756,-1.6294,2,2,0,1.9338,0.035999,0.505,0.505,0.011
-0.11712,-1.278,2.6731,2,2,-2,1.6276,0.11269,0.505,0.505,0.011
-0.23424,0.69756,0.69756,0,0,-2,0.30695,0.25932,0.505,0.505,0.011
0.69756,1.1609,2.7902,0,-2,-2,1.474,0.096575,0.505,0.505,0.011
-1.9807,-0.3462,-0.35136,2,2,2,1.0304,0.091217,0.505,0.505,0.011
-0.9318,0.69756,-2.5612,2,0,0,0.33177,0.10699,0.505,0.505,0.011
2.0927,0.46332,1.1609,2,2,-2,1.1042,0.094164,0.505,0.505,0.011
-1.6294,-0.23424,-0.23424,0,0,0,0.10046,0.10539,0.505,0.505,0.011
1.1609,0.46332,3.0245,-2,2,2,1.3889,0.012677,0.505,0.505,0.011
-1.7465,1.2832,-1.7465,2,-2,-2,1.0019,0.056644,0.505,0.505,0.011
-0.81468,1.0489,3.1416,0,2,2,1.2089,0.031122,0.505,0.505,0.011
-0.81468,-1.5122,1.9756,0,0,0,0.72879,0.11157,0.505,0.505,0.011
0.69756,-0.9318,-1.166,2,-2,0,0.93817,0.07566,0.505,0.505,0.011
2.3269,0.69756,-0.9318,2,2,2,0.97562,0.11772,0.505,0.505,0.011
3.1416,-1.278,2.6731,-2,-2,0,0.96936,0.10582,0.505,0.505,0.011
2.3269,-1.94E-16,-2.5612,-2,-2,-2,1.9823,0.12444,0.505,0.505,0.011
-2.444,-1.5122,1.5122,0,-2,2,0.63948,0.10153,0.505,0.505,0.011
-1.0489,0.81468,-0.35136,-2,-2,0,0.60414,0.103,0.505,0.505,0.011
-0.23424,1.1609,2.7902,0,2,0,0.34486,0.70694,0.505,0.505,0.011
3.1416,1.0489,1.5122,-2,2,-2,1.1873,0.054437,0.505,0.505,0.011
-2.444,0.81468,1.9756,-2,0,-2,0.95973,0.074946,0.505,0.505,0.011
1.9756,-0.58044,-1.0489,2,2,-2,0.99796,0.11145,0.505,0.505,0.011
0.69756,0.69756,1.3951,0,2,-2,0.80169,0.1203,0.51166,0.49834,0.010879
2.0927,-1.166,-1.8636,2,2,2,1.1362,0.028135,0.505,0.505,0.011
1.3951,-1.166,-1.6294,-2,2,0,0.95022,0.040664,0.505,0.505,0.011
2.6731,1.2832,-1.2832,0,0,-2,1.1139,0.071973,0.505,0.505,0.011
-1.7465,0.11712,2.9074,2,-2,-2,1.1562,0.12185,0.505,0.505,0.011
2.2098,1.0489,0.3462,0,0,-2,0.22822,0.11073,0.505,0.505,0.011
-1.6294,-1.166,0.46332,-2,2,2,0.8076,0.16142,0.50474,0.50526,0.010995
3.0245,1.1609,-2.7954,0,0,-2,0.54416,0.090327,0.505,0.505,0.011
-1.9807,-1.5122,-0.81468,0,-2,2,0.62442,0.099097,0.505,0.505,0.011
-1.6294,1.1609,-1.6294,0,2,-2,0.79882,0.10591,0.505,0.505,0.011
1.43E-17,-0.23424,-1.166,0,0,0,0.0012123,0.11307,0.505,0.505,0.011
-2.5612,0.46332,3.0245,-2,0,0,1.178,0.061418,0.505,0.505,0.011
-1.7465,-1.5122,-1.0489,2,-2,0,0.60546,0.12368,0.505,0.505,0.011
1.3951,-0.23424,0.69756,0,2,2,0.96073,0.1217,0.505,0.505,0.011
2.0927,-1.166,-2.5612,0,-2,-2,1.2775,0.08118,0.505,0.505,0.011
-1.7465,-1.278,-0.11712,0,2,-2,0.82703,0.14,0.38039,0.50507,0.013266
0.58044,0.81468,-0.35136,0,-2,-2,0.79689,0.091131,0.505,0.505,0.011
0.69756,1.3951,-1.8636,0,2,2,0.88075,0.076443,0.505,0.505,0.011
1.278,-1.278,2.9074,2,0,0,0.32162,0.22476,0.505,0.505,0.011
1.1609,0,-0.23424,0,0,2,0.51605,0.10228,0.505,0.505,0.011
-0.23424,-1.166,-1.8636,-2,0,-2,0.83768,0.11415,0.505,0.505,0.011
-0.23424,-0.46848,-0.46848,-2,2,2,1.1271,0.106,0.505,0.505,0.011
-2.444,-0.58044,-0.11712,2,0,2,0.66622,0.12699,0.505,0.505,0.011
2.9074,-1.5122,1.5122,2,0,-2,0.85973,0.1017,0.505,0.505,0.011
2.0927,1.3951,1.8584,0,0,2,0.52386,0.10595,0.505,0.505,0.011
-2.444,1.0489,3.1416,-2,0,-2,0.52715,0.45488,0.505,0.505,0.011
2.2098,-1.278,-1.0489,-2,2,2,1.2408,0.10132,0.505,0.505,0.011
-0.46848,-0.9318,-1.6294,2,0,0,0.35587,0.097623,0.505,0.505,0.011
-1.7465,0.81468,2.9074,-2,-2,0,0.88474,0.094179,0.505,0.505,0.011
1.278,0.11712,-0.35136,-2,2,0,0.66592,0.24166,0.505,0.505,0.011
2.6731,1.2832,-0.11712,-2,2,2,1.7664,0.045328,0.384,0.49342,0.010789
-0.81468,-0.3462,2.9074,0,-2,-2,0.80395,0.10926,0.505,0.505,0.011
2.7902,0.69756,1.3951,0,2,0,0.89964,0.12304,0.505,0.505,0.011
1.56E-17,-0.46848,0.46332,-2,2,-2,0.94996,0.69459,0.505,0.505,0.011
3.1416,-1.5122,0.3462,-2,0,2,0.74851,0.10969,0.505,0.505,0.011
3.0245,-0.9318,-0.9318,2,-2,2,1.4435,0.012845,0.505,0.505,0.011
0.3462,-0.58044,-1.0489,0,-2,0,0.49917,0.63675,0.505,0.505,0.011
1.8584,-0.9318,2.7902,-2,2,0,0.84399,0.11723,0.505,0.505,0.011
-0.23424,-0.46848,2.7902,-2,0,-2,1.475,0.098363,0.505,0.505,0.011
-1.2832,1.0489,-1.0489,0,-2,0,0.32557,0.10312,0.505,0.505,0.011
1.9756,-1.278,-1.7465,-2,-2,-2,1.8899,0.033406,0.505,0.505,0.011
2.3269,-0.9318,2.7902,0,0,2,0.40351,0.032462,0.505,0.505,0.011
0.46332,0,1.1609,0,0,2,0.84648,0.098653,0.505,0.505,0.011
0.69756,-0.46848,-1.6294,0,0,-2,0.39453,0.10641,0.505,0.505,0.011
2.7902,0.69756,-2.7954,2,0,2,1.2236,0.8151,0.505,0.505,0.011
-1.8636,1.3951,2.0927,0,2,0,0.63962,0.079229,0.505,0.505,0.011
0.46332,1.39E-17,2.7902,2,-2,2,1.1381,0.082743,0.505,0.505,0.011
-0.46848,1.3951,1.59E-16,0,2,2,0.9116,0.46379,0.505,0.505,0.011
-1.7465,0.11712,-0.35136,0,-2,-2,0.5943,0.60001,0.505,0.505,0.011
-3.1416,0.81468,-2.444,2,-2,-2,1.5105,0.62238,0.505,0.505,0.011
-1.166,-0.46848,1.3951,0,-2,2,0.86036,0.11115,0.505,0.505,0.011
-0.23424,-1.166,-1.8636,-2,2,0,0.80884,0.017798,0.49082,0.49082,0.010742
0.58044,-1.278,-1.0489,2,0,0,0.54501,0.10466,0.505,0.505,0.011
0.58044,-0.58044,0.58044,-2,0,0,0.47393,0.096968,0.505,0.505,0.011
-0.9318,-1.166,2.7902,2,0,2,1.3924,0.095562,0.505,0.505,0.011
-2.5612,-1.39E-17,-0.23424,-2,0,0,0.98102,0.078053,0.505,0.505,0.011
-0.81468,-0.3462,-3.1416,2,2,-2,0.83957,0.65694,0.505,0.505,0.011
1.1609,-0.23424,-1.8636,2,0,-2,0.64606,0.15268,0.505,0.505,0.011
-0.46848,0.46332,2.3269,2,0,-2,1.0753,0.062658,0.505,0.505,0.011
-0.23424,-0.46848,3.0245,0,-2,0,0.67173,0.078894,0.505,0.505,0.011
0.69756,-0.9318,1.3951,0,2,0,1.4391,0.10029,0.505,0.505,0.011
-0.35136,-1.278,-0.35136,-2,0,0,0.39751,0.12387,0.505,0.505,0.011
1.1609,-0.23424,3.0245,-2,2,0,0.83202,0.20208,0.505,0.505,0.011
-1.9807,-0.3462,-0.11712,0,0,2,0.47824,0.057766,0.505,0.505,0.011
-1.9807,1.2832,2.9074,-2,2,0,0.79981,0.26646,0.49308,0.49308,0.010783
2.6731,-0.3462,2.2098,0,-2,0,1.5859,0.098073,0.505,0.505,0.011
2.2098,1.0489,-2.6783,0,0,-2,1.3857,0.13571,0.505,0.505,0.011
-2.444,-1.278,-0.11712,2,2,2,0.89574,0.10609,0.505,0.505,0.011
3.0245,1.1609,2.3269,2,-2,-2,0.77595,0.30059,0.505,0.505,0.011
0.69756,0.69756,-1.8636,0,2,-2,0.70371,0.17498,0.505,0.505,0.011
2.0927,1.3951,0.69756,0,-2,-2,1.1711,0.02466,0.505,0.505,0.011
1.5122,0.81468,-1.0489,2,0,-2,0.55572,0.59903,0.505,0.505,0.011
-2.7954,-1.166,1.8584,0,-2,-2,1.5716,0.058003,0.505,0.505,0.011
2.0927,8.33E-17,-2.5612,2,0,0,0.62375,0.10537,0.505,0.505,0.011
1.3951,-0.46848,2.0927,0,-2,0,1.7085,0.040709,0.505,0.505,0.011
1.1609,1.11E-16,-2.7954,0,2,2,1.2191,0.028339,0.505,0.505,0.011
-2.444,-1.5122,1.5122,2,-2,2,0.99879,0.63182,0.505,0.505,0.011
1.3951,-0.9318,1.1609,0,0,2,0.41591,0.98684,0.505,0.505,0.011
-2.7954,-0.46848,-0.23424,2,0,-2,1.3498,0.20328,0.505,0.505,0.011
0.58044,1.2832,-0.81468,2,0,0,0.50151,0.0058372,0.505,0.505,0.011
-0.35136,-1.278,2.6731,-2,-2,-2,1.8281,0.10066,0.505,0.505,0.011
2.2098,1.0489,0.58044,2,0,-2,0.51435,0.015739,0.49926,0.49926,0.011104
2.0927,1.3951,-0.46848,-2,2,-2,0.85763,0.29988,0.505,0.505,0.011
1.8584,-0.9318,-1.86E-16,0,2,2,1.3819,0.32395,0.505,0.505,0.011
-0.35136,-0.3462,3.1416,-2,-2,0,1.0375,0.10496,0.505,0.505,0.011
1.1609,1.1609,-2.7954,0,-2,0,1.1455,0.43764,0.505,0.505,0.011
-2.444,0.35136,1.9756,0,-2,-2,0.63002,0.87839,0.505,0.505,0.011
1.3951,0.69756,0.46332,-2,2,0,0.82228,0.01616,0.505,0.505,0.011
2.0927,-0.9318,-0.9318,2,0,0,1.2319,0.04903,0.505,0.505,0.011
2.7902,-1.11E-16,1.8584,0,-2,0,1.5468,0.085304,0.505,0.505,0.011
2.0927,-0.23424,-1.166,0,0,2,0.78729,0.053091,0.505,0.505,0.011
-1.8636,-0.23424,-1.166,2,0,2,0.6064,0.093582,0.505,0.505,0.011
0.3462,-0.58044,-0.11712,0,-2,-2,0.87318,0.068934,0.505,0.505,0.011
3.0245,0.46332,3.0245,0,-2,0,0.99876,0.08122,0.505,0.505,0.011
1.278,1.0489,0.58044,-2,0,-2,0.5319,0.2305,0.505,0.505,0.011
-1.2832,1.2832,-1.0489,2,-2,0,0.66563,0.53279,0.505,0.505,0.011
1.9756,-0.3462,-1.7465,0,-2,-2,1.1942,0.087676,0.505,0.505,0.011
-2.5612,1.1609,2.3269,0,0,-2,0.22343,0.34564,0.505,0.505,0.011
0.3462,-1.278,3.1416,0,0,0,0.010676,0.79427,0.505,0.505,0.011
-0.46848,1.1609,-1.6294,2,2,0,0.89698,0.10743,0.505,0.505,0.011
-1.0489,1.0489,-1.2832,0,0,0,0.063113,0.10866,0.505,0.505,0.011
0.58044,-1.5122,0.58044,-2,0,2,1.058,0.056881,0.505,0.505,0.011
-2.6783,1.2832,-1.7465,-2,2,0,1.684,0.048353,0.505,0.505,0.011
-0.11712,0.11712,0.3462,0,0,-2,0.38472,0.099244,0.505,0.505,0.011
-0.35136,1.2832,2.9074,0,2,0,1.1194,0.026544,0.505,0.505,0.011
0.46332,0.46332,-2.5612,-2,-2,-2,1.268,0.20381,0.505,0.505,0.011
-3.1416,-0.3462,0.58044,2,2,2,1.98,0.060355,0.505,0.505,0.011
-1.2832,1.2832,-2.444,2,-2,2,0.89687,0.017886,0.46243,0.49111,0.011252
2.9074,1.0489,0.3462,2,0,-2,0.73886,0.072458,0.505,0.505,0.011
1.9756,0.35136,-0.35136,2,-2,-2,0.90581,0.21101,0.505,0.505,0.011
-1.8636,0.69756,3.0245,0,0,2,0.69841,0.10057,0.505,0.505,0.011
-0.46848,-0.46848,-1.6294,2,-2,-2,1.4986,0.33026,0.505,0.505,0.011
-0.81468,-0.3462,-1.2832,2,2,-2,1.2679,0.11275,0.505,0.505,0.011
2.3269,-0.9318,3.0245,0,0,0,0.23181,0.1055,0.505,0.505,0.011
-2.6783,1.2832,3.1416,0,0,-2,0.62404,0.03235,0.505,0.505,0.011
3.1416,1.2832,1.278,0,0,-2,1.9782,0.45218,0.505,0.505,0.011
3.0245,-0.23424,-0.23424,-2,0,2,1.6853,0.098777,0.505,0.505,0.011
1.8584,1.3951,-1.6294,-2,-2,2,1.7863,0.053889,0.505,0.505,0.011
-2.7954,4.16E-17,-0.23424,2,0,0,1.4712,0.057209,0.505,0.505,0.011
1.9756,-0.3462,-0.11712,-2,0,2,1.6105,0.042914,0.505,0.505,0.011
2.7902,1.3951,2.7902,0,0,0,1.0298,0.025053,0.505,0.505,0.011
0.69756,-1.166,-1.166,2,2,-2,1.1171,0.055706,0.505,0.505,0.011
-2.5612,1.3951,-2.7954,0,0,0,0.15707,0.1139,0.505,0.505,0.011
-2.444,-0.3462,3.1416,2,-2,0,1.4426,0.10445,0.505,0.505,0.011
1.9756,-0.58044,-0.11712,-2,-2,2,1.5127,0.1347,0.505,0.505,0.011
-0.81468,-1.278,2.6731,-2,0,2,1.7814,0.10251,0.505,0.505,0.011
-1.166,-0.23424,1.8584,0,-2,2,1.1736,0.020025,0.43921,0.49448,0.011191
1.9756,0.81468,-1.0489,-2,2,0,0.64091,0.23944,0.505,0.505,0.011
-2.444,-1.278,-0.81468,0,2,2,0.78546,0.11011,0.505,0.505,0.011
-4.67E-17,-0.46848,-2.5612,0,0,0,0.046754,0.13842,0.505,0.505,0.011
-0.35136,0.35136,0.58044,-2,-2,2,1.0276,0.0088401,0.505,0.505,0.011
-1.6294,-0.23424,-0.46848,-2,0,0,0.43871,0.18986,0.505,0.505,0.011
0.58044,-0.3462,-2.6783,0,2,-2,0.7595,0.1543,0.505,0.505,0.011
1.9756,0.81468,0.58044,0,2,0,1.8081,0.0059072,0.505,0.505,0.011
0.69756,1.3951,2.0927,-2,2,0,1.5044,0.10711,0.49825,0.49825,0.011123
-2.6783,1.0489,1.9756,0,2,-2,0.76891,0.11149,0.505,0.505,0.011
-0.46848,5.55E-17,0.69756,-2,0,-2,0.64187,0.11238,0.505,0.505,0.011
-2.6783,-1.278,1.278,2,2,-2,1.8462,0.042193,0.505,0.505,0.011
1.278,1.0489,2.9074,2,-2,0,1.6739,0.44636,0.505,0.505,0.011
-0.9318,1.3951,-2.5612,0,-2,-2,0.59014,0.23953,0.505,0.505,0.011
1.8584,-1.39E-17,-0.23424,2,0,-2,0.55572,0.09998,0.50229,0.50771,0.010951
1.5122,0.11712,-2.6783,2,0,-2,0.84707,0.015435,0.505,0.505,0.011
2.9074,1.2832,-0.11712,-2,-2,-2,1.5509,0.092014,0.505,0.505,0.011
-0.11712,0.81468,-1.0489,-2,2,0,0.88209,0.49487,0.505,0.505,0.011
2.2098,-1.278,1.5122,-2,-2,0,0.95767,0.097406,0.505,0.505,0.011
1.9756,-1.278,-0.11712,-2,-2,0,1.7421,0.081661,0.505,0.505,0.011
-0.35136,-0.58044,0.3462,-2,2,0,0.62604,0.10627,0.505,0.505,0.011
-2.444,-0.3462,0.58044,2,2,0,1.1921,0.31145,0.505,0.505,0.011
1.3951,0.69756,-2.7954,0,-2,2,1.8075,0.088045,0.505,0.505,0.011
2.3269,5.55E-17,-1.6294,0,2,-2,0.76021,0.097168,0.51699,0.49301,0.011218
1.8584,-0.46848,-1.166,0,0,0,0.15952,0.1309,0.505,0.505,0.011
-1.9807,-0.3462,-1.0489,2,0,2,0.7657,0.007003,0.505,0.505,0.011
-1.7465,-0.58044,1.278,-2,-2,0,1.0202,0.11562,0.505,0.505,0.011
2.3269,0.46332,0.46332,-2,2,2,1.4751,0.015502,0.505,0.505,0.011
2.9074,0.81468,2.6731,2,-2,-2,1.4053,0.012481,0.505,0.505,0.011
-1.166,0.46332,-2.7954,2,0,-2,0.5895,0.6101,0.505,0.505,0.011
1.8584,-1.166,0.69756,2,0,2,1.0927,0.1158,0.505,0.505,0.011
-0.35136,0.35136,-0.35136,0,2,-2,0.8433,0.1884,0.505,0.505,0.011
1.1609,-1.166,3.0245,0,0,-2,0.58074,0.090728,0.505,0.505,0.011
0.3462,-0.58044,-1.7465,0,0,2,0.46593,0.026179,0.505,0.505,0.011
