Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,P,D,Time,Prop,Energy,Error
-0.27303,0.34339,0.057032,-0.92563,0.86777,0.2667,0.29208,0.25664,0.0075419,5.1422,0.14006,0.0070503
-0.87636,-1.4019,1.5851,-0.39894,0.85771,-0.26909,0.27479,0.25518,0.0024084,4.8597,0.26591,0.0077254
1.0439,0.84421,-1.3073,-0.16639,1.0632,0.29341,0.15188,0.22081,0.016842,4.3219,0.11613,0.010219
-0.045124,-0.56675,0.47477,-0.43359,-0.97771,7.37E-05,0.15573,0.22949,0.0046838,2.7675,0.1396,0.012572
-0.61506,-0.68022,0.12711,-0.38328,0.34424,0.12826,0.20595,0.23139,0.016314,4.7582,0.040994,0.0087201
-0.61852,0.89822,-1.6107,-0.36288,0.65768,-0.59391,0.2138,0.22809,0.014299,4.0868,0.078108,0.0090137
-2.5672,-1.4976,2.7469,0.094047,-0.15585,-1.1859,0.12685,0.22971,0.018893,5.0003,0.17755,0.014164
-2.7263,-1.046,-1.9132,0.64424,-0.44967,-0.1327,0.099843,0.4781,0.010153,5.3035,0.15595,0.026842
-1.7507,1.2776,-3.1136,-0.017023,-0.4997,-1.309,0.29905,0.31131,0.0083024,5.4976,0.11359,0.0087202
-0.68994,-1.3541,0.45759,0.84443,-0.41185,0.15225,0.13112,0.40205,0.017042,2.074,0.095948,0.0266
2.7591,1.5628,-1.3503,-0.079355,0.38498,-0.88616,0.097502,0.25424,0.019983,4.6395,0.17743,0.021513
-1.8077,0.25225,2.4928,0.81202,1.675,0.48266,0.011625,0.074516,0.017527,5.05,0.34216,0.037899
2.2888,1.1978,1.4875,0.045625,0.30274,0.42299,0.10244,0.2432,0.018033,2.0507,0.052249,0.018902
-2.1886,0.52513,2.6776,-0.066692,-0.50709,-0.12152,0.16088,0.2809,0.014857,4.6612,0.10903,0.013186
1.9227,-1.4527,-2.3581,-1.0537,0.20541,-0.78565,0.18793,0.24449,0.0037287,5.5362,0.16387,0.0096902
3.0002,-1.2409,-0.21668,0.98449,1.0627,0.038859,0.075538,0.1974,0.016186,5.5005,0.31726,0.021002
0.84383,-1.5652,-0.53679,0.62743,-0.22342,-0.9694,0.19103,0.25417,0.0058227,4.7002,0.23499,0.010025
1.4126,0.027486,0.053369,0.37911,0.68064,-0.43266,0.23085,0.2799,0.011468,5.1202,0.099751,0.010257
2.1174,-1.491,0.92167,0.015896,-0.57692,1.1058,0.05242,0.23388,0.0093141,4.8325,0.093508,0.025033
-1.251,-0.61792,-2.7214,-0.40264,-0.62437,0.45841,0.11901,0.24345,0.0082072,5.484,0.10375,0.015518
-2.5156,0.82166,1.6079,-0.93308,-0.025712,0.20561,0.16306,0.27668,0.0089965,4.508,0.24032,0.013602
-1.7005,1.0492,2.5799,0.85716,-0.40685,-1.0283,0.21161,0.45314,0.01428,1.0646,0.12165,0.018164
2.9673,0.41582,-0.92162,0.2029,-0.36025,-0.2365,0.074196,0.4652,0.018006,1.4734,0.094012,0.06109
-0.96013,0.45684,2.4813,0.21973,0.60842,0.26969,0.13303,0.40736,0.0075627,5.1281,0.11955,0.021921
-3.0734,-0.26231,-0.25805,-0.44267,-0.41188,0.42387,0.073643,0.23393,0.0092485,5.0817,0.12464,0.021183
-2.2415,0.29558,2.9139,0.067272,-0.54029,-0.43423,0.024084,0.21832,0.015808,0.057804,0.035191,0.074652
0.22505,1.0962,1.1433,0.19552,-0.062924,0.25024,0.12881,0.29886,0.008402,4.5456,0.081498,0.019085
1.1562,0.088927,-1.0847,0.24747,-0.56355,0.72143,0.25582,0.23306,0.0022933,5.4965,0.11125,0.0035939
-2.4677,-0.55102,-1.2485,-0.61727,-0.13782,0.94696,0.10753,0.30983,0.012748,4.8334,0.14343,0.021558
-2.0713,-0.85918,-2.0447,0.093845,0.65042,0.47728,0.12826,0.46501,0.0099009,4.4107,0.13515,0.019928
2.3508,-0.83811,-1.0207,0.39518,0.29529,0.72072,0.096417,0.25665,0.010388,5.4121,0.14607,0.022187
-2.8715,0.34178,0.71556,-0.4545,0.72627,-0.34982,0.054917,0.21807,0.012051,4.218,0.13441,0.034117
-2.879,1.2632,0.20501,-0.2749,0.27805,0.62137,0.094378,0.24779,0.014383,4.6063,0.1335,0.019929
0.63787,0.16037,1.1261,0.23304,-0.91893,-0.063466,0.12443,0.33985,0.013502,3.5507,0.13867,0.022424
0.25496,0.77498,2.1677,0.86693,-0.31997,0.048662,0.074152,0.24221,0.018168,5.041,0.15387,0.025986
2.1232,0.65733,1.2872,0.10002,-0.33296,0.010021,0.10401,0.22678,0.017735,4.7026,0.062591,0.017955
1.7631,0.75781,1.6141,-1.2542,0.68831,0.0051871,0.13411,0.2245,0.011989,4.8154,0.22539,0.013771
2.5477,-0.78709,-1.9119,-0.83464,1.6271,-0.53671,0.1393,0.23809,0.0040372,3.8484,0.30497,0.010437
0.59517,-0.17497,-2.9731,-0.87553,-0.85835,0.50547,0.18803,0.43581,0.014145,2.8973,0.19489,0.019024
-0.12101,-0.15424,2.8167,-0.030963,-0.09535,-0.056433,0.2608,0.40206,0.0105,2.3975,0.14345,0.012634
1.1199,1.1287,-2.9043,-0.89615,-0.050125,0.072886,0.087952,0.11439,0.0099121,5.2088,0.26605,0.011878
-0.37781,1.2962,-1.4994,0.42333,-0.043086,0.90915,0.19192,0.22467,0.017482,4.7217,0.098621,0.010725
2.6745,-1.1847,-1.9946,0.075883,0.62524,0.14932,0.073379,0.31904,0.013876,0.96379,0.046518,0.038379
-0.26986,0.79102,1.0319,0.819,-0.97235,0.6859,0.050711,0.11299,0.017888,5.0405,0.21924,0.015916
-0.35087,0.51224,-0.24668,0.096188,0.91775,0.055975,0.38977,0.45889,0.0036242,4.497,0.10837,0.0099683
-1.4647,-0.25481,-2.1946,-0.62457,0.75635,0.64843,0.089002,0.45092,0.010502,2.3472,0.12658,0.017746
3.0391,-0.25135,-1.5176,0.24327,0.25412,-0.45717,0.061273,0.26079,0.019726,1.2603,0.094048,0.035054
-1.9844,1.3488,0.35413,0.77847,0.15097,-0.18016,0.084136,0.25328,0.012417,4.6283,0.14629,0.024473
2.0645,-0.81799,-2.317,-0.88227,0.069631,-0.83102,0.18173,0.25711,0.012793,5.2236,0.17677,0.011894
1.9963,-0.27556,-2.2422,-0.16746,-1.1443,0.32167,0.22856,0.47255,0.012346,4.367,0.24345,0.017518
0.29252,0.98211,0.79838,-0.62837,-0.74702,-0.012337,0.22248,0.38752,0.015702,5.4278,0.098076,0.014522
2.3069,-0.30898,-0.091458,0.19326,-0.028487,0.68733,0.052618,0.34643,0.019942,0.39041,0.089885,0.058853
-0.65981,-0.59301,1.2051,0.028291,-0.026181,0.081911,0.14565,0.30063,0.019534,4.7401,0.078074,0.015215
-2.5866,0.17432,1.5807,0.019347,0.82801,0.45116,0.059935,0.07195,0.017764,5.3623,0.20386,0.0060895
1.2464,-1.4921,-1.8731,-0.73353,-0.34037,0.59375,0.20921,0.32052,0.015986,2.5242,0.079097,0.013237
-0.6216,1.0045,3.1118,0.02335,-0.17234,-0.46598,0.071477,0.21378,0.018513,0.4966,0.02354,0.024804
2.0236,1.2264,-1.3456,-0.070507,-0.23716,0.17323,0.084861,0.28132,0.011192,2.7905,0.053888,0.029775
-0.58525,-1.3371,-1.9387,0.38754,0.94148,-0.18314,0.14471,0.20906,0.014282,4.3887,0.14023,0.011037
-1.069,1.2628,1.8791,-0.85474,0.082809,-1.0378,0.033074,0.19844,0.014319,1.3661,0.1921,0.017201
2.7343,-0.83716,-0.71681,0.97252,0.55165,0.26208,0.13561,0.34139,0.019199,5.3602,0.32117,0.021221
1.9164,1.3729,-1.6435,0.18093,0.45936,-0.46003,0.10892,0.26349,0.019972,5.094,0.093559,0.02066
0.41451,-1.3721,0.39973,0.32458,-0.66001,1.4678,0.036697,0.081482,0.019067,5.0521,0.25178,0.010171
-0.31903,-0.66508,-2.2141,0.13639,-0.96693,-0.0735,0.23257,0.23329,0.015482,4.9184,0.11375,0.008991
1.9359,-0.28008,-1.2435,0.2743,0.17239,-0.3782,0.090032,0.24237,0.012849,1.4576,0.038883,0.023631
2.6756,-0.77193,-1.3719,-0.17529,-0.046683,-0.2572,0.14371,0.34433,0.0099223,4.9229,0.12841,0.021163
1.1352,0.62553,-2.1417,0.031539,1.0233,0.067155,0.21447,0.25836,0.01562,3.976,0.11494,0.0094225
-2.5315,-1.2209,1.4349,0.51999,-0.55578,-0.77961,0.14725,0.28916,0.016703,4.5333,0.14973,0.015768
-0.43729,-0.82766,-0.59446,-0.3287,0.86428,0.052847,0.2041,0.25792,0.017474,1.1053,0.076991,0.01101
2.9711,1.0943,-0.30304,0.37872,0.21654,0.40166,0.065902,0.31726,0.019952,0.81801,0.058361,0.040892
-2.6208,0.36527,-2.5022,0.92454,-0.042673,0.32779,0.097502,0.49741,0.011539,4.4252,0.11893,0.023125
-2.774,0.1763,-2.4725,-0.37524,0.093587,0.21537,0.12295,0.33674,0.0072898,3.4828,0.1268,0.017736
2.4846,-1.3233,-0.79875,-0.25549,0.058116,0.88728,0.11886,0.33546,0.019857,5.4194,0.21537,0.023684
2.1547,-1.4482,1.5313,0.71768,1.1428,0.1631,0.12813,0.41512,0.011041,0.54274,0.17486,0.027497
1.4171,0.95494,-0.074454,-0.34319,0.086351,-0.051483,0.1648,0.30907,0.019965,1.1653,0.029098,0.015157
1.7106,0.46332,0.80316,0.019708,-0.35324,-0.15504,0.099924,0.25067,0.014142,2.7919,0.049775,0.021725
0.18759,-0.52092,-0.40736,0.25568,-1.0398,0.40462,0.27664,0.29261,0.011319,4.8717,0.13266,0.0092864
-2.8071,-0.69449,2.1134,0.10183,0.24854,-0.43605,0.17286,0.30994,0.008684,5.2747,0.15583,0.014606
1.9923,1.2296,-2.0045,0.68584,0.82881,0.17597,0.078849,0.27787,0.0097762,1.3464,0.13013,0.02938
-1.3738,1.373,-1.3143,0.63978,-0.039508,-0.92363,0.18791,0.28864,0.0038685,5.1195,0.12963,0.0073136
2.2272,0.53573,1.5101,-0.41684,-0.052899,-0.47188,0.15772,0.28299,0.017693,5.085,0.11675,0.014865
1.7864,0.68158,-0.56027,-0.96489,-0.50216,-0.068197,0.094703,0.23933,0.019179,3.5694,0.12482,0.022525
0.4369,-1.114,1.5576,0.64506,-0.056939,0.94577,0.10427,0.20514,0.019099,5.228,0.23412,0.016759
0.089488,1.1203,0.10584,-0.1459,-0.2801,0.77995,0.18454,0.30396,0.018953,4.915,0.072189,0.01441
2.0307,-0.39535,0.92661,0.53611,-0.23408,-0.13674,0.062073,0.1417,0.0091101,4.9597,0.15097,0.014326
-3.0263,-1.5176,0.56909,0.20762,0.017466,-1.2639,0.14865,0.46542,0.011548,0.36919,0.13632,0.02708
-2.1847,0.57045,-0.4266,0.66526,-0.25197,0.86259,0.1046,0.24592,0.01554,3.3662,0.12537,0.018716
0.80128,1.4914,1.5031,-0.70268,-0.48382,-0.0079273,0.10471,0.2727,0.01804,4.162,0.07376,0.020652
0.26446,0.85006,-3.1002,0.012838,-0.20435,0.17038,0.12451,0.24138,0.016555,5.3229,0.069497,0.015382
-1.6616,-0.19505,0.75894,-0.22531,0.52998,0.3873,0.09719,0.26447,0.0078895,4.8562,0.073218,0.022368
0.57881,0.36404,-0.40729,1.4594,0.88258,0.31538,0.39914,0.47403,0.017915,4.5335,0.24891,0.010801
-2.8441,0.87929,0.26933,0.50835,0.85101,1.7304,0.030701,0.21432,0.019506,1.2437,0.45603,0.036075
-0.57741,-1.0178,0.6488,-0.14871,-0.86931,-1.7142,0.15233,0.41468,0.016471,4.1689,0.30509,0.022651
-0.68627,-0.044356,-2.2256,0.14342,-1.3371,-0.41243,0.24732,0.23058,0.0036841,4.7968,0.17448,0.0084917
-2.6855,-1.0639,0.46131,0.029666,0.50123,0.47717,0.092788,0.40191,0.014319,0.98052,0.040725,0.03445
-0.39007,-0.096676,2.8375,0.14066,-1.1048,-0.15353,0.11234,0.24448,0.019372,4.9587,0.16028,0.01849
-0.54175,-1.4815,-2.2394,-0.73804,0.6,0.076319,0.1016,0.36604,0.007937,4.7057,0.11194,0.017009
-1.9119,1.4305,1.9875,-0.64213,-0.8787,-0.45965,0.16826,0.3211,0.014874,5.1783,0.15871,0.015802
3.0246,-0.35982,2.3976,1.0031,0.029365,0.96639,0.10654,0.26633,0.018308,5.0141,0.21156,0.020048
0.37139,0.0035432,-0.3115,0.52599,0.50662,0.99194,0.35799,0.29158,0.019402,5.4107,0.12727,0.0066415
0.031098,0.75332,-1.6615,-0.23568,0.41596,0.48038,0.21657,0.27493,0.0082806,1.709,0.044637,0.010129
-1.198,-1.1633,2.6708,-0.90522,-1.1669,-0.23821,0.021567,0.14117,0.017123,0.27384,0.25984,0.067818
2.1273,-0.44071,1.5516,-0.40058,0.10026,0.3951,0.1216,0.23508,0.0046063,4.7752,0.19418,0.0088902
0.4664,1.3733,2.6343,-0.5581,0.39118,-0.5286,0.11887,0.35436,0.018321,4.6299,0.22642,0.025683
-0.98482,-1.2268,-2.922,-0.40852,-0.15984,0.43281,0.075972,0.34322,0.010976,2.3054,0.081016,0.024111
-2.3062,-0.62135,-0.23957,0.64169,0.039561,0.9727,0.17345,0.3369,0.018864,2.704,0.10243,0.016005
-1.3002,0.92715,0.50081,-1.0467,0.23341,-0.76212,0.09977,0.48957,0.010574,2.4998,0.13832,0.0095668
0.19205,1.5273,2.3766,-0.87108,-0.13591,0.20308,0.03382,0.21321,0.019968,0.39493,0.09206,0.047956
-1.2069,1.1768,0.95218,0.64404,-0.40976,0.099969,0.052421,0.069459,0.018251,3.233,0.19635,0.011395
-0.12984,0.87625,1.4556,0.7122,0.7224,-1.3199,0.046119,0.14902,0.018689,3.3532,0.23997,0.024075
-2.2443,1.2742,-1.5347,-0.88099,0.54719,-0.41602,0.21542,0.29503,0.0047527,4.9292,0.1759,0.011288
-1.7649,-0.94861,0.78459,-0.80319,0.22944,0.045334,0.16754,0.24715,0.0036817,4.7793,0.086649,0.010477
1.452,0.67444,-2.3211,-0.17563,-0.37708,-0.73257,0.13666,0.25476,0.01224,5.2298,0.12073,0.015069
1.8082,0.21853,-2.1059,0.63391,-0.70631,0.16677,0.11518,0.28342,0.016264,2.4758,0.11388,0.020289
2.4593,0.27415,-1.0083,1.2397,0.60704,-0.72091,0.11087,0.15019,0.016135,5.1347,0.23928,0.010463
2.3288,0.64902,-0.75196,1.238,-0.47088,-0.055841,0.17485,0.41007,0.014606,3.4257,0.1994,0.019564
-0.39868,0.66856,-2.1757,-0.37696,-0.2115,-0.16456,0.20376,0.34434,0.0057086,0.69334,0.025532,0.013884
-2.1495,0.89461,-2.8765,0.4008,0.098419,-0.60646,0.20445,0.28405,0.0032241,4.6242,0.083929,0.0040364
-2.5772,0.38076,2.9432,0.29713,-0.26689,-0.17505,0.041274,0.23064,0.018968,1.1946,0.031761,0.045145
-0.35006,-0.65259,-3.0694,1.0396,-0.29147,-0.75585,0.21253,0.26233,0.01466,4.2005,0.16744,0.0099279
2.5815,-1.1786,-2.9621,0.87041,-0.5193,0.037409,0.11233,0.24239,0.019912,5.0669,0.15221,0.018745
-2.1742,-0.40753,1.2839,0.89267,-1.6504,0.23601,0.021262,0.087144,0.010948,5.436,0.37508,0.033562
-0.92046,0.16984,-1.3896,-0.032548,-0.325,-0.073,0.22662,0.31694,0.019908,0.91198,0.010527,0.011194
-1.1523,0.90463,1.9014,0.61247,0.021286,-0.88313,0.039665,0.24782,0.019714,0.61467,0.077111,0.054056
-3.1334,-1.5685,0.14202,-0.64881,-0.0019598,0.47439,0.05633,0.45918,0.016113,0.30409,0.052202,0.037589
-2.1365,-0.99313,-1.7635,0.085437,-0.32353,-0.81412,0.14206,0.39593,0.0080995,4.7841,0.14764,0.021854
-1.4668,-0.35339,2.6134,-0.15608,-0.30279,0.0050615,0.085604,0.24381,0.010266,5.1509,0.10582,0.0245
1.8192,-0.58445,1.2228,0.45602,-0.69088,-0.43498,0.045188,0.37085,0.019994,0.47828,0.12576,0.082282
0.060485,-0.28096,-1.7647,1.5359,-0.010153,0.57382,0.39507,0.29982,0.0089888,2.9824,0.18609,0.0057574
1.8692,-1.3549,-1.2077,-0.57109,0.38618,-0.2819,0.16881,0.28685,0.013885,5.6447,0.10127,0.013766
1.5206,1.4876,-0.34532,0.13404,0.57464,0.32979,0.087207,0.26887,0.013836,0.98235,0.046731,0.0247
-1.7788,0.85408,1.4576,0.60512,0.19935,0.71507,0.045684,0.28802,0.012978,5.3349,0.10958,0.010653
1.9894,-1.5573,0.12077,-0.20902,-0.086693,-0.63347,0.078362,0.1969,0.0059968,4.9083,0.17187,0.029179
2.9685,0.19642,1.1789,0.23494,-0.5332,0.60765,0.06908,0.10084,0.010766,5.0378,0.20396,0.015173
1.7728,0.057543,0.94399,0.43537,0.2832,-1.2359,0.10597,0.25374,0.015928,5.384,0.13308,0.021183
0.01543,-0.13278,1.7464,-0.008787,-0.37145,0.023682,0.096598,0.22159,0.013476,4.3648,0.14547,0.017779
0.92779,-0.50589,-2.1313,0.2829,-0.93478,-0.57391,0.23956,0.32546,0.007832,4.3348,0.12684,0.010702
2.3593,1.079,-0.32419,-0.027935,-0.36604,0.81404,0.14354,0.22822,0.016288,3.7727,0.15008,0.012738
-2.4276,-0.16505,1.3318,-0.60216,-0.86808,-0.46337,0.10096,0.35899,0.011653,4.5415,0.19182,0.028382
2.3889,-0.0027718,1.3648,-0.96587,-0.16497,0.14182,0.037172,0.31296,0.019856,0.37249,0.088261,0.0942
2.6782,-0.47279,2.0042,0.085944,-0.16278,0.026631,0.067709,0.24102,0.01783,5.219,0.060119,0.02813
-0.75246,-0.28424,-1.6966,0.3422,-0.47114,1.0617,0.41289,0.29503,0.011789,4.958,0.091219,0.0064471
-2.7006,1.4456,2.2248,1.3031,-0.60596,0.039787,0.26537,0.31822,0.011754,4.7394,0.19839,0.010549
0.58012,1.5094,2.2282,0.35252,0.15683,-0.16448,0.095991,0.43604,0.019226,0.98135,0.12364,0.038673
0.59513,-1.446,-0.56069,-0.33922,0.81621,1.2637,0.25362,0.42875,0.016757,5.3926,0.15289,0.014333
-0.30116,-0.75124,0.04987,0.083172,0.52475,-0.24709,0.30766,0.22659,0.019887,4.175,0.08365,0.0067818
-1.5118,0.70357,0.51319,1.3694,0.47644,-0.74629,0.077216,0.18474,0.0083427,4.8794,0.27726,0.020389
3.0235,-0.11709,1.1408,0.045836,0.23587,0.076796,0.059502,0.22145,0.017201,4.9694,0.086443,0.032088
1.5046,-0.7502,-2.5943,0.11475,-0.51072,-0.39003,0.12607,0.3664,0.014989,1.5457,0.053157,0.024833
1.5298,-0.43831,-1.4587,-0.52329,-0.76992,-0.93127,0.22886,0.28457,0.019964,4.613,0.18757,0.0098273
2.1114,-0.75349,0.53048,0.56769,-0.35314,0.24299,0.08398,0.17219,0.016097,5.1652,0.17307,0.014044
-1.3446,0.40573,1.2965,0.52225,0.43618,0.15667,0.076799,0.11337,0.017344,5.4979,0.20536,0.013286
-0.021567,-0.35041,1.0614,0.42249,0.0861,0.38211,0.083421,0.2453,0.010487,2.3123,0.075577,0.027001
2.1167,0.46625,-0.80745,0.56769,-0.48558,1.4775,0.031272,0.12556,0.017663,2.9453,0.19481,0.032525
1.3357,-0.55934,1.1717,-0.75526,0.46779,-0.036594,0.087224,0.30361,0.019362,2.4665,0.12794,0.0287
0.80017,-0.31018,2.8717,-0.34337,1.3999,1.0522,0.13449,0.27281,0.0054226,4.955,0.24409,0.011681
-1.6023,0.69875,-0.8913,0.34496,-0.50016,1.3941,0.14949,0.22466,0.017603,5.3894,0.16366,0.013301
3.0537,-0.41128,-1.3157,0.36837,1.3919,0.069828,0.09277,0.18893,0.0063415,5.2675,0.28687,0.015088
-0.21798,-0.06444,-1.0673,0.48516,0.111,0.73862,0.33619,0.16091,0.013966,4.6823,0.054114,0.0033333
-1.6762,0.27349,2.6197,-0.48382,0.86181,-0.14264,0.096056,0.32814,0.019843,5.3159,0.20724,0.029713
-1.5732,0.21445,2.3792,-0.52875,-0.031575,-0.15334,0.13715,0.33011,0.011464,4.1906,0.15506,0.020806
-1.754,0.93896,-2.3393,0.50369,-0.72912,-0.067596,0.18658,0.2646,0.010183,5.242,0.074122,0.010788
1.3088,1.0966,-0.67163,-0.86692,0.48935,0.62767,0.17343,0.23202,0.015784,5.3269,0.1368,0.012433
1.0951,-1.3481,-0.33498,0.61717,-0.9896,0.092359,0.073787,0.12754,0.017159,3.5857,0.25145,0.012837
0.92069,-0.87457,0.98644,0.1433,0.27565,-0.33993,0.055756,0.24979,0.019545,3.2671,0.053528,0.037597
0.51807,0.41787,2.5859,0.039588,0.58567,0.78178,0.13482,0.28074,0.0069225,4.6181,0.15981,0.015982
-1.5972,0.2576,1.9687,-0.16461,-0.0011165,0.65134,0.082292,0.10357,0.008307,5.0058,0.1939,0.0092198
-2.0105,-0.1207,-2.1192,-0.41167,-0.52161,0.17611,0.033586,0.22949,0.017303,0.0026505,0.037247,0.046606
2.3865,-1.0164,-1.9936,-0.99948,0.058762,-0.36746,0.084768,0.39058,0.018957,0.48523,0.095102,0.039383
-1.0984,-0.097921,-2.4033,0.36489,-0.14481,1.3137,0.15306,0.28644,0.0042586,5.0648,0.12703,0.012022
0.80364,-0.22164,-2.3188,0.85043,-1.9221,-0.52263,0.10145,0.39984,0.010786,0.44253,0.37754,0.044788
0.53608,-0.34367,-1.3326,0.87815,0.27984,-0.035367,0.42409,0.36783,0.006749,4.9876,0.067439,0.0071274
-2.0669,1.2273,-2.724,0.7836,0.45677,-0.56299,0.14049,0.36435,0.006118,3.3509,0.095537,0.0082707
2.342,1.2676,0.74421,-1.1039,-0.9326,0.87083,0.17788,0.44232,0.019995,2.0633,0.24555,0.021436
-3.1134,-0.30468,-3.1403,-0.81641,-0.37702,0.46943,0.022771,0.2036,0.018402,4.8889,0.11106,0.026826
-3.0259,-0.38099,0.97636,1.1297,-0.58891,0.65924,0.12077,0.18494,0.01735,4.6921,0.26969,0.013538
-2.5201,-0.12357,-0.49639,0.4602,0.50151,-0.55386,0.085995,0.13276,0.012285,5.295,0.19663,0.013349
2.8414,-1.0081,2.2408,0.36299,0.89519,0.16506,0.10845,0.24276,0.019937,4.7031,0.1028,0.018483
-2.0058,0.79451,-2.5053,0.4961,1.0644,0.61639,0.13643,0.37994,0.006595,5.0432,0.20277,0.0045122
1.6733,0.83665,-3.0245,0.40058,-0.002574,-0.84615,0.070826,0.39042,0.0178,0.40687,0.1188,0.05149
0.65363,1.3844,1.3494,-0.37452,-0.20848,-0.85095,0.10561,0.32977,0.0068758,4.9489,0.080001,0.011422
-0.98709,-1.1115,-0.73381,0.65418,-0.22293,-0.49707,0.23923,0.22214,0.0026294,4.9802,0.09283,0.0039118
-0.87399,-0.67325,1.9722,0.81117,0.70735,-0.57487,0.037801,0.098443,0.012119,4.2139,0.23539,0.020912
2.5381,-0.38955,-2.2986,-0.34027,0.16032,0.72021,0.1172,0.28268,0.019896,4.3055,0.10222,0.020096
0.62853,1.3285,0.66747,0.15942,0.3666,0.73935,0.15613,0.2191,0.019051,4.221,0.11772,0.009866
-2.1048,1.3797,1.0848,-0.12744,1.1033,0.2055,0.095095,0.24719,0.015248,4.2795,0.14845,0.020285
0.4843,-0.56802,2.3769,-0.80745,0.19201,-0.30414,0.089772,0.17624,0.015643,5.197,0.21132,0.014732
1.7371,1.2832,1.448,0.5091,-0.20364,1.3949,0.040952,0.097244,0.019633,5.2694,0.2064,0.018474
2.526,1.0325,-1.4782,0.36371,-0.77632,-0.86046,0.042615,0.24303,0.019486,2.0796,0.15655,0.04522
-2.7689,1.0364,0.077297,-0.32647,-0.1471,-0.054101,0.13305,0.40349,0.014428,1.4178,0.14856,0.024957
1.8413,-1.0055,2.0839,0.93536,0.80304,-0.31743,0.1544,0.30943,0.019629,4.8693,0.16902,0.016806
-2.2395,1.0438,-0.35683,0.075636,0.59309,-0.24544,0.047759,0.31745,0.01299,0.13298,0.095701,0.097921
0.89462,-1.183,-0.023906,-0.019779,-1.2863,-0.37699,0.13832,0.3321,0.0078899,4.6208,0.29351,0.021715
1.4497,0.71362,1.7365,1.3171,-1.0884,-0.86706,0.12947,0.49723,0.011564,2.1166,0.33166,0.032164
-2.9308,-1.541,-1.9081,-0.51417,0.03439,0.62539,0.053392,0.40944,0.018088,0.64225,0.072251,0.086869
2.3685,-0.12105,1.9388,0.54613,0.1065,0.91608,0.049647,0.19722,0.016655,3.4665,0.11567,0.032997
-1.9342,0.41048,-1.1235,-0.28755,0.081959,-0.3162,0.069315,0.2485,0.0074339,5.3169,0.03141,0.0039022
-2.1697,-0.71585,3.0476,0.30732,1.0607,-0.46011,0.077467,0.22577,0.01292,4.9539,0.21689,0.023957
-0.048795,0.95441,3.1139,-0.10288,0.32431,0.094981,0.12708,0.28124,0.0080399,2.1142,0.05687,0.019016
0.67947,0.51063,2.3493,-0.87384,0.44818,-1.0484,0.067724,0.27447,0.011235,4.6516,0.21016,0.030307
2.1011,0.456,2.906,-1.0398,1.4856,-1.4303,0.020956,0.055095,0.016481,2.935,0.56923,0.017873
2.2172,0.24519,1.2731,-0.28618,-0.58576,-0.26374,0.043471,0.26769,0.018724,0.63745,0.058073,0.054822
-1.5215,-1.3538,-2.7317,1.119,0.78381,0.75727,0.042595,0.15236,0.014692,2.3174,0.22848,0.030165
0.51811,-0.012872,-1.7621,0.10314,-0.040379,0.45772,0.14938,0.22764,0.016664,0.84435,0.017474,0.012474
-2.4607,1.1786,-2.0947,0.053607,-1.0477,0.27553,0.16911,0.35325,0.005354,3.7146,0.10979,0.015965
-2.6414,1.4511,-2.9174,0.28596,-0.16095,0.69758,0.18102,0.37219,0.008767,4.6782,0.081268,0.01736
2.1358,-0.2655,-2.0151,-0.32128,0.097869,-0.26429,0.13102,0.2831,0.011361,2.5897,0.076751,0.01803
-2.5645,-0.54993,-1.0822,0.8458,0.73415,0.061294,0.09814,0.26872,0.019979,3.3733,0.20654,0.022689
-1.0541,1.2254,2.9994,0.15117,0.00061532,0.60924,0.11986,0.23328,0.012479,4.9852,0.062885,0.015409
0.39925,0.042571,-0.47234,0.45706,-0.45129,0.29554,0.25786,0.4852,0.018904,0.62176,0.044208,0.015864
0.29515,-1.3227,-0.59618,-0.28893,0.85806,-0.11979,0.2096,0.22314,0.0041159,4.8202,0.084009,0.0085438
-2.0292,-0.4871,-0.065806,1.0166,0.043868,0.93137,0.22431,0.28098,0.014478,5.4439,0.16958,0.010138
-0.7693,-0.51825,1.916,-0.033361,-0.72831,-0.48118,0.072154,0.22968,0.019978,5.3944,0.18873,0.026364
0.57711,-0.033285,2.6267,0.26411,-0.025524,0.39358,0.062748,0.28874,0.010619,0.6328,0.04047,0.039542
-0.37862,0.44134,-0.98306,0.36113,1.1509,1.2193,0.22257,0.41691,0.0053143,1.1079,0.2042,0.01243
1.4903,0.8668,-1.8111,-0.49264,-0.25035,0.28155,0.13293,0.3163,0.016382,4.5785,0.084084,0.019208
2.8888,0.40624,-0.74853,0.15923,1.0113,0.99036,0.036491,0.20183,0.019147,0.80208,0.17195,0.042975
-0.97572,1.1016,0.58616,1.0351,-0.041474,0.65507,0.08074,0.15141,0.0098827,4.7059,0.26096,0.012874
-1.61,-0.50414,-1.8013,-0.18404,0.53018,0.84805,0.08336,0.49601,0.013239,0.077566,0.075178,0.016322
-1.7084,0.90179,0.73224,-0.76881,1.0392,0.26241,0.072899,0.17594,0.0088499,4.7892,0.33539,0.020627
-1.1246,-0.77972,-1.5978,0.459,0.15213,0.075618,0.19023,0.29822,0.0068015,4.8861,0.03659,0.012003
2.8591,0.90305,-0.04584,0.11848,-0.39957,-0.10684,0.089493,0.25778,0.018615,4.9397,0.077041,0.022803
